state,date,agegroup,death,hosp
SE,2021-06-01,9,23,39
SE,2021-07-01,1,6,50
SE,2021-07-01,2,10,77
SE,2021-07-01,3,53,237
SE,2021-07-01,4,81,316
SE,2021-07-01,5,109,358
SE,2021-07-01,6,89,171
SE,2021-07-01,7,68,143
SE,2021-07-01,8,67,102
SE,2021-07-01,9,13,21
SE,2021-08-01,1,1,15
SE,2021-08-01,2,1,14
SE,2021-08-01,3,10,54
SE,2021-08-01,4,32,78
SE,2021-08-01,5,45,83
SE,2021-08-01,6,29,61
SE,2021-08-01,7,30,44
SE,2021-08-01,8,24,22
SE,2021-08-01,9,6,6
SE,2021-09-01,1,0,4
SE,2021-09-01,2,0,9
SE,2021-09-01,3,5,19
SE,2021-09-01,4,5,16
SE,2021-09-01,5,7,12
SE,2021-09-01,6,11,21
SE,2021-09-01,7,13,22
SE,2021-09-01,8,9,15
SE,2021-09-01,9,6,5
SE,2021-10-01,1,0,4
SE,2021-10-01,2,0,5
SE,2021-10-01,3,0,5
SE,2021-10-01,4,0,2
SE,2021-10-01,5,2,13
SE,2021-10-01,6,0,9
SE,2021-10-01,7,4,17
SE,2021-10-01,8,3,9
SE,2021-10-01,9,0,3
SE,2021-11-01,1,0,1
SE,2021-11-01,2,0,2
SE,2021-11-01,3,0,2
SE,2021-11-01,4,0,0
SE,2021-11-01,5,1,4
SE,2021-11-01,6,4,6
SE,2021-11-01,7,6,8
SE,2021-11-01,8,2,8
SE,2021-11-01,9,1,1
SE,2021-12-01,1,0,0
SE,2021-12-01,2,0,0
SE,2021-12-01,3,1,2
SE,2021-12-01,4,1,1
SE,2021-12-01,5,2,1
SE,2021-12-01,6,4,10
SE,2021-12-01,7,5,9
SE,2021-12-01,8,1,3
SE,2021-12-01,9,0,1
SE,2022-01-01,1,0,1
SE,2022-01-01,2,0,4
SE,2022-01-01,3,1,6
SE,2022-01-01,4,0,3
SE,2022-01-01,5,1,4
SE,2022-01-01,6,2,5
SE,2022-01-01,7,3,4
SE,2022-01-01,8,0,3
SE,2022-01-01,9,0,0
SE,2022-02-01,1,0,4
SE,2022-02-01,2,0,0
SE,2022-02-01,3,1,2
SE,2022-02-01,4,0,2
SE,2022-02-01,5,1,3
SE,2022-02-01,6,1,1
SE,2022-02-01,7,0,7
SE,2022-02-01,8,2,4
SE,2022-02-01,9,0,3
SE,2022-03-01,1,0,0
SE,2022-03-01,2,0,0
SE,2022-03-01,3,0,0
SE,2022-03-01,4,0,0
SE,2022-03-01,5,0,0
SE,2022-03-01,6,1,1
SE,2022-03-01,7,0,0
SE,2022-03-01,8,3,3
SE,2022-03-01,9,0,0
SE,2022-04-01,1,0,0
SE,2022-04-01,2,0,0
SE,2022-04-01,3,0,0
SE,2022-04-01,4,0,0
SE,2022-04-01,5,0,0
SE,2022-04-01,6,0,0
SE,2022-04-01,7,1,0
SE,2022-04-01,8,0,0
SE,2022-04-01,9,0,0
SE,2022-05-01,1,0,0
SE,2022-05-01,2,0,0
SE,2022-05-01,3,0,0
SE,2022-05-01,4,0,0
SE,2022-05-01,5,0,0
SE,2022-05-01,6,0,1
SE,2022-05-01,7,1,0
SE,2022-05-01,8,0,0
SE,2022-05-01,9,0,0
SE,2022-06-01,1,0,0
SE,2022-06-01,2,0,0
SE,2022-06-01,3,0,0
SE,2022-06-01,4,0,0
SE,2022-06-01,5,0,0
SE,2022-06-01,6,0,0
SE,2022-06-01,7,0,0
SE,2022-06-01,8,0,0
SE,2022-06-01,9,0,0
SE,2022-07-01,1,0,0
SE,2022-07-01,2,0,0
SE,2022-07-01,3,0,0
SE,2022-07-01,4,0,0
SE,2022-07-01,5,0,0
SE,2022-07-01,6,0,0
SE,2022-07-01,7,0,0
SE,2022-07-01,8,0,0
SE,2022-07-01,9,0,0
SE,2022-08-01,1,0,0
SE,2022-08-01,2,0,0
SE,2022-08-01,3,0,0
SE,2022-08-01,4,0,0
SE,2022-08-01,5,0,0
SE,2022-08-01,6,0,0
SE,2022-08-01,7,0,0
SE,2022-08-01,8,0,0
SE,2022-08-01,9,0,0
SE,2022-09-01,1,0,0
SE,2022-09-01,2,0,0
SE,2022-09-01,3,0,0
SE,2022-09-01,4,0,0
SE,2022-09-01,5,0,0
SE,2022-09-01,6,0,0
SE,2022-09-01,7,0,0
SE,2022-09-01,8,0,0
SE,2022-09-01,9,0,0
SE,2022-10-01,1,0,0
SE,2022-10-01,2,0,0
SE,2022-10-01,3,0,0
SE,2022-10-01,4,0,0
SE,2022-10-01,5,0,0
SE,2022-10-01,6,0,0
SE,2022-10-01,7,0,0
SE,2022-10-01,8,0,0
SE,2022-10-01,9,0,0
SE,2022-11-01,1,0,0
SE,2022-11-01,2,0,0
SE,2022-11-01,3,0,0
SE,2022-11-01,4,0,0
SE,2022-11-01,5,0,0
SE,2022-11-01,6,0,0
SE,2022-11-01,7,0,0
SE,2022-11-01,8,0,0
SE,2022-11-01,9,0,0
SE,2022-12-01,1,0,0
SE,2022-12-01,2,0,0
SE,2022-12-01,3,0,0
SE,2022-12-01,4,0,0
SE,2022-12-01,5,0,0
SE,2022-12-01,6,0,0
SE,2022-12-01,7,0,0
SE,2022-12-01,8,0,0
SE,2022-12-01,9,0,0
SE,2023-01-01,1,0,0
SE,2023-01-01,2,0,0
SE,2023-01-01,3,0,0
SE,2023-01-01,4,0,0
SE,2023-01-01,5,0,0
SE,2023-01-01,6,0,0
SE,2023-01-01,7,0,0
SE,2023-01-01,8,0,0
SE,2023-01-01,9,0,0
SE,2023-02-01,1,0,0
SE,2023-02-01,2,0,0
SE,2023-02-01,3,0,0
SE,2023-02-01,4,0,0
SE,2023-02-01,5,0,0
SE,2023-02-01,6,0,0
SE,2023-02-01,7,0,0
SE,2023-02-01,8,0,0
SE,2023-02-01,9,0,0
SE,2023-03-01,1,0,0
SE,2023-03-01,2,0,0
SE,2023-03-01,3,0,0
SE,2023-03-01,4,0,0
SE,2023-03-01,5,0,0
SE,2023-03-01,6,0,0
SE,2023-03-01,7,0,0
SE,2023-03-01,8,0,0
SE,2023-03-01,9,0,0
SE,2023-04-01,1,0,0
SE,2023-04-01,2,0,0
SE,2023-04-01,3,0,0
SE,2023-04-01,4,0,0
SE,2023-04-01,5,0,0
SE,2023-04-01,6,0,0
SE,2023-04-01,7,0,0
SE,2023-04-01,8,0,0
SE,2023-04-01,9,0,0
SP,2021-02-01,1,11,300
SP,2021-02-01,2,33,576
SP,2021-02-01,3,90,1581
SP,2021-02-01,4,169,2730
SP,2021-02-01,5,359,3930
SP,2021-02-01,6,648,4822
SP,2021-02-01,7,840,4120
SP,2021-02-01,8,726,2494
SP,2021-02-01,9,290,676
SP,2021-03-01,1,11,410
SP,2021-03-01,2,57,859
SP,2021-03-01,3,209,2907
SP,2021-03-01,4,434,4518
SP,2021-03-01,5,882,5739
SP,2021-03-01,6,1544,6122
SP,2021-03-01,7,1714,4775
SP,2021-03-01,8,1321,2723
SP,2021-03-01,9,399,675
SP,2021-04-01,1,36,710
SP,2021-04-01,2,240,2387
SP,2021-04-01,3,899,7625
SP,2021-04-01,4,1980,12383
SP,2021-04-01,5,3288,15379
SP,2021-04-01,6,5244,16264
SP,2021-04-01,7,5096,11797
SP,2021-04-01,8,2968,5076
SP,2021-04-01,9,656,993
SP,2021-05-01,1,24,459
SP,2021-05-01,2,262,1819
SP,2021-05-01,3,1055,5677
SP,2021-05-01,4,2151,9076
SP,2021-05-01,5,3853,11611
SP,2021-05-01,6,5773,12272
SP,2021-05-01,7,4788,7013
SP,2021-05-01,8,1790,2432
SP,2021-05-01,9,436,605
SP,2021-06-01,1,26,562
SP,2021-06-01,2,230,2367
SP,2021-06-01,3,896,7350
SP,2021-06-01,4,1934,11460
SP,2021-06-01,5,3502,14546
SP,2021-06-01,6,4349,10324
SP,2021-06-01,7,2097,3723
SP,2021-06-01,8,1344,2602
SP,2021-06-01,9,413,695
SP,2021-07-01,1,28,527
SP,2021-07-01,2,298,2665
SP,2021-07-01,3,1207,8500
SP,2021-07-01,4,2559,13048
SP,2021-07-01,5,4065,14421
SP,2021-07-01,6,2880,6079
SP,2021-07-01,7,1921,4011
SP,2021-07-01,8,1529,2597
SP,2021-07-01,9,451,754
SP,2021-08-01,1,8,395
SP,2021-08-01,2,189,1597
SP,2021-08-01,3,723,4396
SP,2021-08-01,4,1403,5552
SP,2021-08-01,5,2038,4837
SP,2021-08-01,6,1525,3689
SP,2021-08-01,7,1347,3106
SP,2021-08-01,8,960,1731
SP,2021-08-01,9,362,552
SP,2021-09-01,1,8,286
SP,2021-09-01,2,107,947
SP,2021-09-01,3,271,1525
SP,2021-09-01,4,363,1496
SP,2021-09-01,5,646,2012
SP,2021-09-01,6,823,1984
SP,2021-09-01,7,1045,2488
SP,2021-09-01,8,748,1415
SP,2021-09-01,9,294,501
SP,2021-10-01,1,11,242
SP,2021-10-01,2,37,254
SP,2021-10-01,3,88,531
SP,2021-10-01,4,155,851
SP,2021-10-01,5,282,1001
SP,2021-10-01,6,416,1285
SP,2021-10-01,7,710,2010
SP,2021-10-01,8,497,1154
SP,2021-10-01,9,227,361
SP,2021-11-01,1,7,159
SP,2021-11-01,2,14,142
SP,2021-11-01,3,44,266
SP,2021-11-01,4,97,424
SP,2021-11-01,5,171,569
SP,2021-11-01,6,319,864
SP,2021-11-01,7,558,1307
SP,2021-11-01,8,351,645
SP,2021-11-01,9,105,189
SP,2021-12-01,1,2,121
SP,2021-12-01,2,11,86
SP,2021-12-01,3,26,156
SP,2021-12-01,4,47,241
SP,2021-12-01,5,87,330
SP,2021-12-01,6,212,541
SP,2021-12-01,7,310,471
SP,2021-12-01,8,198,340
SP,2021-12-01,9,70,101
SP,2022-01-01,1,7,162
SP,2022-01-01,2,5,137
SP,2022-01-01,3,13,174
SP,2022-01-01,4,40,216
SP,2022-01-01,5,72,285
SP,2022-01-01,6,135,379
SP,2022-01-01,7,138,372
SP,2022-01-01,8,120,311
SP,2022-01-01,9,57,100
SP,2022-02-01,1,2,103
SP,2022-02-01,2,10,140
SP,2022-02-01,3,15,152
SP,2022-02-01,4,31,181
SP,2022-02-01,5,52,224
SP,2022-02-01,6,128,352
SP,2022-02-01,7,167,357
SP,2022-02-01,8,158,319
SP,2022-02-01,9,76,132
SP,2022-03-01,1,1,1
SP,2022-03-01,2,2,0
SP,2022-03-01,3,2,4
SP,2022-03-01,4,7,3
SP,2022-03-01,5,11,6
SP,2022-03-01,6,17,9
SP,2022-03-01,7,39,4
SP,2022-03-01,8,28,15
SP,2022-03-01,9,13,4
SP,2022-04-01,1,0,0
SP,2022-04-01,2,0,0
SP,2022-04-01,3,2,0
SP,2022-04-01,4,2,1
SP,2022-04-01,5,2,0
SP,2022-04-01,6,10,0
SP,2022-04-01,7,9,1
SP,2022-04-01,8,2,1
SP,2022-04-01,9,1,0
SP,2022-05-01,1,1,0
SP,2022-05-01,2,0,0
SP,2022-05-01,3,1,0
SP,2022-05-01,4,1,1
SP,2022-05-01,5,1,0
SP,2022-05-01,6,2,0
SP,2022-05-01,7,1,1
SP,2022-05-01,8,1,0
SP,2022-05-01,9,0,0
SP,2022-06-01,1,0,0
SP,2022-06-01,2,0,0
SP,2022-06-01,3,0,0
SP,2022-06-01,4,0,0
SP,2022-06-01,5,1,1
SP,2022-06-01,6,3,4
SP,2022-06-01,7,1,0
SP,2022-06-01,8,2,0
SP,2022-06-01,9,1,0
SP,2022-07-01,1,0,1
SP,2022-07-01,2,0,0
SP,2022-07-01,3,1,0
SP,2022-07-01,4,2,0
SP,2022-07-01,5,1,2
SP,2022-07-01,6,1,1
SP,2022-07-01,7,1,1
SP,2022-07-01,8,1,1
SP,2022-07-01,9,0,0
SP,2022-08-01,1,0,0
SP,2022-08-01,2,0,0
SP,2022-08-01,3,0,1
SP,2022-08-01,4,0,0
SP,2022-08-01,5,2,1
SP,2022-08-01,6,3,3
SP,2022-08-01,7,2,1
SP,2022-08-01,8,0,1
SP,2022-08-01,9,1,0
SP,2022-09-01,1,0,0
SP,2022-09-01,2,0,0
SP,2022-09-01,3,0,0
SP,2022-09-01,4,0,0
SP,2022-09-01,5,0,0
SP,2022-09-01,6,0,0
SP,2022-09-01,7,0,0
SP,2022-09-01,8,0,0
SP,2022-09-01,9,1,0
SP,2022-10-01,1,0,0
SP,2022-10-01,2,0,0
SP,2022-10-01,3,0,0
SP,2022-10-01,4,0,0
SP,2022-10-01,5,0,0
SP,2022-10-01,6,0,0
SP,2022-10-01,7,0,0
SP,2022-10-01,8,0,0
SP,2022-10-01,9,0,0
SP,2022-11-01,1,0,0
SP,2022-11-01,2,0,0
SP,2022-11-01,3,0,0
SP,2022-11-01,4,0,0
SP,2022-11-01,5,0,0
SP,2022-11-01,6,0,0
SP,2022-11-01,7,0,0
SP,2022-11-01,8,0,0
SP,2022-11-01,9,0,0
SP,2022-12-01,1,0,1
SP,2022-12-01,2,0,0
SP,2022-12-01,3,0,0
SP,2022-12-01,4,0,0
SP,2022-12-01,5,0,0
SP,2022-12-01,6,0,0
SP,2022-12-01,7,0,0
SP,2022-12-01,8,1,1
SP,2022-12-01,9,0,0
SP,2023-01-01,1,0,0
SP,2023-01-01,2,0,0
SP,2023-01-01,3,0,0
SP,2023-01-01,4,0,0
SP,2023-01-01,5,0,0
SP,2023-01-01,6,0,0
SP,2023-01-01,7,0,0
SP,2023-01-01,8,0,1
SP,2023-01-01,9,0,0
SP,2023-02-01,1,0,0
SP,2023-02-01,2,0,0
SP,2023-02-01,3,0,0
SP,2023-02-01,4,0,0
SP,2023-02-01,5,0,0
SP,2023-02-01,6,0,0
SP,2023-02-01,7,0,0
SP,2023-02-01,8,0,0
SP,2023-02-01,9,0,0
SP,2023-03-01,1,0,0
SP,2023-03-01,2,0,0
SP,2023-03-01,3,0,0
SP,2023-03-01,4,0,0
SP,2023-03-01,5,0,0
SP,2023-03-01,6,0,0
SP,2023-03-01,7,0,0
SP,2023-03-01,8,0,0
SP,2023-03-01,9,0,0
SP,2023-04-01,1,0,0
SP,2023-04-01,2,0,0
SP,2023-04-01,3,0,0
SP,2023-04-01,4,0,1
SP,2023-04-01,5,0,0
SP,2023-04-01,6,0,0
SP,2023-04-01,7,0,0
SP,2023-04-01,8,0,0
SP,2023-04-01,9,0,1
TO,2021-02-01,1,1,8
TO,2021-02-01,2,0,5
TO,2021-02-01,3,4,28
TO,2021-02-01,4,2,39
TO,2021-02-01,5,10,60
TO,2021-02-01,6,8,58
TO,2021-02-01,7,17,66
TO,2021-02-01,8,15,35
TO,2021-02-01,9,7,14
TO,2021-03-01,1,2,11
TO,2021-03-01,2,2,16
TO,2021-03-01,3,2,57
TO,2021-03-01,4,7,93
TO,2021-03-01,5,6,96
TO,2021-03-01,6,32,128
TO,2021-03-01,7,40,97
TO,2021-03-01,8,26,51
TO,2021-03-01,9,12,32
TO,2021-04-01,1,0,19
TO,2021-04-01,2,6,29
TO,2021-04-01,3,19,125
TO,2021-04-01,4,48,170
TO,2021-04-01,5,62,189
TO,2021-04-01,6,91,207
TO,2021-04-01,7,108,198
TO,2021-04-01,8,66,105
TO,2021-04-01,9,29,30
TO,2021-05-01,1,2,15
TO,2021-05-01,2,8,39
TO,2021-05-01,3,20,75
TO,2021-05-01,4,53,133
TO,2021-05-01,5,69,194
TO,2021-05-01,6,91,184
TO,2021-05-01,7,88,157
TO,2021-05-01,8,42,66
TO,2021-05-01,9,13,13
TO,2021-06-01,1,1,20
TO,2021-06-01,2,5,48
TO,2021-06-01,3,25,121
TO,2021-06-01,4,35,161
TO,2021-06-01,5,57,215
TO,2021-06-01,6,60,174
TO,2021-06-01,7,59,100
TO,2021-06-01,8,35,64
TO,2021-06-01,9,7,16
TO,2021-07-01,1,1,12
TO,2021-07-01,2,5,44
TO,2021-07-01,3,28,119
TO,2021-07-01,4,43,170
TO,2021-07-01,5,61,189
TO,2021-07-01,6,60,98
TO,2021-07-01,7,43,80
TO,2021-07-01,8,34,56
TO,2021-07-01,9,12,15
TO,2021-08-01,1,1,11
TO,2021-08-01,2,3,46
TO,2021-08-01,3,14,82
TO,2021-08-01,4,18,112
TO,2021-08-01,5,25,101
TO,2021-08-01,6,22,73
TO,2021-08-01,7,35,67
TO,2021-08-01,8,22,46
TO,2021-08-01,9,12,16
TO,2021-09-01,1,3,17
TO,2021-09-01,2,4,23
TO,2021-09-01,3,6,44
TO,2021-09-01,4,12,39
TO,2021-09-01,5,12,59
TO,2021-09-01,6,26,54
TO,2021-09-01,7,19,54
TO,2021-09-01,8,18,48
TO,2021-09-01,9,10,18
TO,2021-10-01,1,1,13
TO,2021-10-01,2,0,7
TO,2021-10-01,3,2,10
TO,2021-10-01,4,7,25
TO,2021-10-01,5,8,27
TO,2021-10-01,6,16,20
TO,2021-10-01,7,20,43
TO,2021-10-01,8,21,28
TO,2021-10-01,9,9,8
TO,2021-11-01,1,0,9
TO,2021-11-01,2,0,6
TO,2021-11-01,3,2,3
TO,2021-11-01,4,4,6
TO,2021-11-01,5,4,15
TO,2021-11-01,6,9,19
TO,2021-11-01,7,9,16
TO,2021-11-01,8,9,20
TO,2021-11-01,9,1,4
TO,2021-12-01,1,0,6
TO,2021-12-01,2,0,8
TO,2021-12-01,3,0,6
TO,2021-12-01,4,0,16
TO,2021-12-01,5,3,15
TO,2021-12-01,6,6,27
TO,2021-12-01,7,8,28
TO,2021-12-01,8,8,14
TO,2021-12-01,9,3,2
TO,2022-01-01,1,0,3
TO,2022-01-01,2,1,6
TO,2022-01-01,3,2,11
TO,2022-01-01,4,1,10
TO,2022-01-01,5,4,22
TO,2022-01-01,6,4,21
TO,2022-01-01,7,8,32
TO,2022-01-01,8,8,21
TO,2022-01-01,9,3,2
TO,2022-02-01,1,1,3
TO,2022-02-01,2,0,3
TO,2022-02-01,3,1,1
TO,2022-02-01,4,1,6
TO,2022-02-01,5,1,8
TO,2022-02-01,6,7,11
TO,2022-02-01,7,8,11
TO,2022-02-01,8,3,11
TO,2022-02-01,9,1,1
TO,2022-03-01,1,0,0
TO,2022-03-01,2,0,0
TO,2022-03-01,3,1,1
TO,2022-03-01,4,0,0
TO,2022-03-01,5,2,0
TO,2022-03-01,6,0,0
TO,2022-03-01,7,0,0
TO,2022-03-01,8,0,0
TO,2022-03-01,9,0,0
TO,2022-04-01,1,0,0
TO,2022-04-01,2,0,0
TO,2022-04-01,3,0,0
TO,2022-04-01,4,0,0
TO,2022-04-01,5,0,0
TO,2022-04-01,6,1,0
TO,2022-04-01,7,0,0
TO,2022-04-01,8,0,0
TO,2022-04-01,9,0,0
TO,2022-05-01,1,0,0
TO,2022-05-01,2,0,0
TO,2022-05-01,3,0,0
TO,2022-05-01,4,0,0
TO,2022-05-01,5,0,0
TO,2022-05-01,6,0,0
TO,2022-05-01,7,0,0
TO,2022-05-01,8,0,0
TO,2022-05-01,9,0,0
TO,2022-06-01,1,0,0
TO,2022-06-01,2,0,0
TO,2022-06-01,3,0,0
TO,2022-06-01,4,0,0
TO,2022-06-01,5,0,0
TO,2022-06-01,6,0,0
TO,2022-06-01,7,0,0
TO,2022-06-01,8,0,0
TO,2022-06-01,9,0,0
TO,2022-07-01,1,0,0
TO,2022-07-01,2,0,0
TO,2022-07-01,3,0,0
TO,2022-07-01,4,0,0
TO,2022-07-01,5,0,0
TO,2022-07-01,6,0,0
TO,2022-07-01,7,0,0
TO,2022-07-01,8,0,0
TO,2022-07-01,9,0,0
TO,2022-08-01,1,0,0
TO,2022-08-01,2,0,0
TO,2022-08-01,3,0,0
TO,2022-08-01,4,0,0
TO,2022-08-01,5,0,0
TO,2022-08-01,6,0,0
TO,2022-08-01,7,0,0
TO,2022-08-01,8,0,0
TO,2022-08-01,9,0,0
TO,2022-09-01,1,0,0
TO,2022-09-01,2,0,0
TO,2022-09-01,3,0,0
TO,2022-09-01,4,0,0
TO,2022-09-01,5,0,0
TO,2022-09-01,6,0,0
TO,2022-09-01,7,0,0
TO,2022-09-01,8,0,0
TO,2022-09-01,9,0,0
TO,2022-10-01,1,0,0
TO,2022-10-01,2,0,0
TO,2022-10-01,3,0,0
TO,2022-10-01,4,0,0
TO,2022-10-01,5,0,0
TO,2022-10-01,6,0,0
TO,2022-10-01,7,0,0
TO,2022-10-01,8,0,0
TO,2022-10-01,9,0,0
TO,2022-11-01,1,0,0
TO,2022-11-01,2,0,0
TO,2022-11-01,3,0,0
TO,2022-11-01,4,0,0
TO,2022-11-01,5,0,0
TO,2022-11-01,6,0,0
TO,2022-11-01,7,0,0
TO,2022-11-01,8,1,0
TO,2022-11-01,9,0,0
TO,2022-12-01,1,0,0
TO,2022-12-01,2,0,0
TO,2022-12-01,3,0,0
TO,2022-12-01,4,0,0
TO,2022-12-01,5,0,0
TO,2022-12-01,6,0,0
TO,2022-12-01,7,0,0
TO,2022-12-01,8,0,0
TO,2022-12-01,9,0,0
TO,2023-01-01,1,0,0
TO,2023-01-01,2,0,0
TO,2023-01-01,3,0,0
TO,2023-01-01,4,0,0
TO,2023-01-01,5,0,0
TO,2023-01-01,6,0,0
TO,2023-01-01,7,0,0
TO,2023-01-01,8,0,0
TO,2023-01-01,9,0,0
TO,2023-02-01,1,0,0
TO,2023-02-01,2,0,0
TO,2023-02-01,3,0,0
TO,2023-02-01,4,0,0
TO,2023-02-01,5,0,0
TO,2023-02-01,6,0,0
TO,2023-02-01,7,0,0
TO,2023-02-01,8,0,0
TO,2023-02-01,9,0,0
TO,2023-03-01,1,0,0
TO,2023-03-01,2,0,0
TO,2023-03-01,3,0,0
TO,2023-03-01,4,0,0
TO,2023-03-01,5,0,0
TO,2023-03-01,6,0,0
TO,2023-03-01,7,0,0
TO,2023-03-01,8,0,0
TO,2023-03-01,9,0,0
TO,2023-04-01,1,0,0
TO,2023-04-01,2,0,0
TO,2023-04-01,3,0,0
TO,2023-04-01,4,0,0
TO,2023-04-01,5,0,0
TO,2023-04-01,6,0,0
TO,2023-04-01,7,0,0
TO,2023-04-01,8,0,0
TO,2023-04-01,9,0,0
